time,name,type,content,scoreXM,scoreSNOW,scoreAVG
05月06日14:57,"二先生W""",微博个人,在年初预测trump将是2019最大的不确定！Twitter更新会不会成为金融指标体系可以堪称金👄而且从胜率概率都比较高​,0.999997155,0.999984139,0.999990647
05月06日14:57,祥和周易看,微博个人,巴菲特：我打算去中国炒A股了trump：等下我发个Twitter，你敢去买我就再发个Twitter巴菲特：这。。。我只买咱美股​,0.215533309,0.936688819,0.576111064
05月06日14:57,"俊俊俊曹""",微博普通,1933年，罗斯福就任美国总统，其时美国银行系统崩溃，证券交易所关门。罗斯福利用当时的新媒体——广播，向6000万粉丝讲述把钱存银行的意义，半个月银行证券恢复正常。2019年5月6日，时任美国总统trump两篇Twitter，中国三大股指平均跌幅6%以上，新媒体作用可见一斑@龚凯杰​,0.999988147,0.017410009,0.508699078
05月06日14:54,铁憨憨老人,微博普通,这届投资人真不行，trump一条Twitter就吓成这样，建议关注抗压吧2杭州·浙江大学城市学院南校区​,0.997749671,0.211409033,0.604579352
05月06日14:54,"萌梦于冬""",微博个人,股民今日啥心情trump的两个Twitter就让中国股市崩盘世界第二大经济体的尊严呢哎侠之大者为国接盘​,0.752595359,0.999982624,0.876288991
05月06日14:53,软绵绵放弃,微博普通,中国股市实在脆弱，由此可看出中国经济有多么脆弱。trump非官方的这么一条Twitter，就让千股跌停，万千散户头破血流。​,3.10E-05,0.998949577,0.499490303
05月06日14:53,缠师门徒2,微博普通,trump发个Twitter吓尿大A，只有97家涨，千股跌停！太牛逼了。​,0.691288244,0.211960846,0.451624545
05月06日14:53,小爷吻舞双,微博普通,记录一下2019年5月6日，中国股市最耻辱的一天！原因来自时任美国总统trump先生的一条Twitter​,0.992000962,0.867662622,0.929831792
05月06日14:52,千面只有一,微博普通,抱歉，由于作者设置，你暂时没有这条微博的查看权限哦。查看帮助：http://t.cn/RfdBJrG,0.024068061,0.123471567,0.073769814
05月06日14:51,上海视维伊,微博官方,trump当道周日美国总统trump通过Twitter提出，从本周五开始，将对中国2000亿美元输美商品加增25%的关税，目前是加增10%的关税。受此影响，全球金融市场大幅震荡，标普500指数期货跌1.7%，道指期货跌近500点，黄金、日元等避险资产跳涨，美元高开后小幅回落。人民币国债期货全线高开，上证综指低开逾3%，深成指跌3.98%，创业板跌4.44%。早些时候，包括财政部长姆努钦和trump总统在内的美国高级官员声称谈判进展良好，正在进入最后阶段，有望很快达成协议。中国副总理刘鹤原定将于本周将率领中国代表团与美国进行最新一轮的贸易谈判。,1,0.314311866,0.657155933
05月06日14:51,"大牛顶天""",微博个人,民间国师们说的很对，就是trump是在Twitter上以个人账户发言，而非政府正式宣告，我们如果很正式的回击，在礼制上是不对等的。要不我们国家领导也考虑一下开个社交媒体账号，这样有些非正式但又想说给公众听的话，也可以po出来，这样就算隔空喊话起码也是对等的。​,0.999407473,0.889424135,0.944415804
05月06日14:51,余生请你微,微博普通,官方现在还没有对trump的Twitter做出回应，一是因为Twitter不代表白宫方面的决定！二是在应对措施！三是一个国家的股市要是被一个Twitter击败，那就是一个大笑话啦！这让官方怎么回应！但是股市已经体现出来Twitter言辞的冲击力！所以还是静观其变，投资者跟赌徒的区别就是懂得回避风险，看重长远利益！​,0.999988701,0.999973781,0.999981241
05月06日14:49,用户唐伯虎,微博会员,trump一个Twitter打败全世界—trump关于贸易战的言论​,0.678826783,0.64471448,0.661770632
05月06日14:49,"投行溙汕""",微博普通,爬取了trump8年572条有关中国的Twitter，还和股市做了对比，还原真实川建国我们爬取了trump8年572条有关中国的Twitter，还和股市做了对比，还原真实川建国​,0.717336558,0.999997138,0.858666848
05月06日14:49,梁宏业_北,微博个人,网友们告诉我，我的微博被屏蔽了，我发现trump的Twitter截图也都被屏蔽了。​,0.784185378,0.238572074,0.511378726
05月06日14:47,股市寻宝记,微博个人,我去，2877都到过了啊，最低2876，下不去了，第一目标是3015点，trump的Twitter是厉害。​,0.212009619,0.197441266,0.204725442
05月06日14:47,"二先生W""",微博个人,trump半夜宣布对中国2000亿商品加税，周五执行，从10%加到25%；隔着万里操纵市场[捂脸]这🉐️罚Twitter很🔥​,0.996673296,0.364546892,0.680610094
05月06日14:47,转眼都销散,微博会员,trump，一条Twitter就能做空中国股市，声声慢里的男人。​,0.990331522,0.698140038,0.84423578
05月06日14:47,宝宝-生活,微博普通,一条Twitter让全世界关灯吃面。现在炒股不但要看经济面，还要半夜关注trump的Twitter。​,0.363128044,0.058055796,0.21059192
05月06日14:46,我不叫李白,微博会员,今日指数低开3%，就是超预期的低开，下跌调整阶段遇到trumpTwitter加征关税大利空，缓跌变急跌今天这一波杀跌释放了不少恐慌，大盘最多下探-6.5%左右，创业板最多下探-8%以上盘中一度千股跌停，3000家个股跌幅5%以上，市场情绪达到了冰点​,0.804588411,0.926382505,0.865485458
05月06日14:45,闪电052,微博普通,都预计今天开盘会是根阳线，trump一个Twitter，飞出来一个黑天鹅，A股大跌，又回到从前！​,0.190236633,0.029496974,0.109866804
05月06日14:44,amazi,微博普通,a股怎么说，a股这样就是国家一手造成的。为什么？国家砸股指，国家砸概念，砸题材。砸的正爽。嗯，散户慌了，跑！一跑，嗯，联动，都跑。国家慌了，拉。勉强维稳。trump，一条Twitter，散户又慌了，国家赶紧在降准。这下不起作用了，还是有资金才护大盘，目的只是让跌势减缓。不然，难得一见大盘就能板上了。中石油拉升，中石化跟上，但是没有连锁反应。后市怎么看？继续跌。内忧外患，然后呢？其实已经宣告牛市死亡了。大盘何去何从？各位说不好，不好说，现在猜低的可以直接说是神棍。情绪市，加内忧外患，2440都不一定能守住。怕了怕了。国家又犯了一个错。这个错这次还是由全中国散户买单！！！2昆明,8.71E-05,0.046822027,0.023454547
05月06日14:44,首创电子商,微博官方,一句玩笑吓的中国投资人屁股尿流，建议证监会对trump行政处罚30万人民币，发Twitter前需要网信部审核内容，终身禁入证券市场，让白宫参众两院的人明白，网络不是法外之地。​1999年5月8日。​,0.366870948,0.000613398,0.183742173
05月06日14:43,"一员小校""",微博个人,trump牛B，一条Twitter就搞的绿色满满​,0.991316324,0.574006109,0.782661216
05月06日14:43,"无竹山叶""",微博普通,2015年股灾都没跌这么狠过，厉害了…​,0.848161402,0.266223563,0.557192482
05月06日14:43,"万点昊"" ",微博个人,关键时刻，说明美国还是超级大国，中国只是老二还是太弱，股市暴跌只需要trump一个Twitter就能做到，不费一兵一卒。而股市是资本市场，也关系到千家万户，把股市干掉，中国也崩了一角了！​2西安·长安大学​,0.999994245,0.999999555,0.9999969
05月06日14:43,无为之过之,微博会员,trump早起狂转推60条为了证明消防员不支持拜登Twitter治国当地时间5月1日，trump一大早起来后开始疯狂转推近60条，只为了一件事，告诉人们消防员不支持拜登，支持trump。福克斯新闻此前报道称，美国最大的消防员工会正式认可乔·拜登为民主党2020总统候选人。此后电台主持人丹·邦奇诺tweets称，认识的消防员中没有支持拜登的。trump最先转推了这条，此后不断转发丹·邦奇诺推文下的留言，狂转了60条。实在太多太长，图没截全,0.999999965,2.51E-07,0.500000108
05月06日14:43,乌审旗反邪,微博官方,trump的一個Twitter，綠了7個點，肉疼​,0.789558896,0.024806068,0.407182482
05月06日14:43,内蒙古反邪,微博官方,trump早起狂转推60条为了证明消防员不支持拜登Twitter治国当地时间5月1日，trump一大早起来后开始疯狂转推近60条，只为了一件事，告诉人们消防员不支持拜登，支持trump。福克斯新闻此前报道称，美国最大的消防员工会正式认可乔·拜登为民主党2020总统候选人。此后电台主持人丹·邦奇诺tweets称，认识的消防员中没有支持拜登的。trump最先转推了这条，此后不断转发丹·邦奇诺推文下的留言，狂转了60条。实在太多太长，图没截全,0.999999965,2.51E-07,0.500000108
05月06日14:42,高大壮是我,微博普通,牢记风险牢记风险牢记风险⚡⚡⚡记录一下2019年5月6日，中国股市最耻辱的一天！原因来自时任美国总统trump先生的一条Twitter。​,0.999955443,0.455060892,0.727508167
05月06日14:41,"陆妤瑶"" ",微博普通,trump一条Twitter股市大动荡，渣浪还删博，媒体闭口不谈，某某公布恋情，直冲热搜第一，不知道说啥好了​,0.757856144,0.023929079,0.390892612
05月06日14:41,"A股幽灵""",微博个人,A股上证指数sh000001复联4钢铁侠灭霸trumpTwitter特不靠谱的Twitter，就如灭霸的响指一样干脆。一条Twitter，A股三万亿顿时灰飞烟灭！我就想知道，我们的钢铁侠在哪里！​,0.950162283,0.001063029,0.475612656
05月06日14:40,卜宇辰Yc,微博个人,我准备弄个Twitter帐号关注一下trump，再微博关注下天津股侠，密切关注这两位股市大佬的动向，一有不对劲好第一时间做出应对，没办法那么多技术啥的都敌不过两位的神嘴啊上证指数sh000001​,0.999979049,0.998842564,0.999410807
05月06日14:40,股市常青藤,微博会员,指数低开3%，就是超预期的低开，下跌调整阶段遇到trumpTwitter加征关税大利空，缓跌变急跌今天这一波杀跌释放了不少恐慌，大盘最多下探-6.5%左右，创业板最多下探-8%以上盘中一度千股跌停，3000家个股跌幅5%以上，市场情绪达到了冰点​,0.697967005,0.608308474,0.65313774
05月06日14:40,新1月11,微博普通,今天的市场情况大家可能有点担心，但在东方港湾成长15年的历史中和我自己从业27年的经验看，经过这么多年的变化，投资最根本的还是企业本身，如果企业盈利能够不断增长的话，它最终能够克服一切困难，不断创出新高。东方港湾投资过一些公司，绝大多数公司都因为业绩的优异不断的创出新高。《时间的玫瑰》2007年出版，2018年再版，11年过去，其中谈到的80%、甚至90%的公司都因为持续的业绩增长，即便07年非常高的估值，都被岁月的魔力给熨平了……突发信息，可能会造成波动，但总体而言，一段困难期过后，优秀企业会先于市场稳定下来，并回升……,0.991214253,1,0.995607127
05月06日14:38,"但斌"" s",微博个人,午盘简评指数低开3%，就是超预期的低开，下跌调整阶段遇到trumpTwitter加征关税大利空，缓跌变急跌今天这一波杀跌释放了不少恐慌，大盘最多下探-6.5%左右，创业板最多下探-8%以上盘中一度千股跌停，3000家个股跌幅5%以上，市场情绪达到了冰点！午后尾盘有资金维护指数，指数小幅勾头，但无法聚集人气，无济于事从开盘就给大家提示多看少动，若开盘介入，指数都下探了3-4%，很多个股就是5%以上的浮亏保持好心态，目前连续8个交易日，大盘跌幅12%左右，已经严重超跌未来必然会有一波超跌反弹机会让大家回血，可一起把握，当下修复还需时间，暂不盲动，耐心等待！,1,0.999994847,0.999997424
05月06日14:37,OhNua,微博个人,trump的Twitter，这么厉害？股票2柬埔寨·金边​,0.690187824,0.41799455,0.554091187
05月06日14:37,温柔e一刀,微博普通,trump一个Twitter皮吓得中国人投资人屁滚尿流，股市简直稀里哗啦，全体痛苦痛哭。证监会引入高科技严管场外配资大型券商已开始使用O证监会引入高科技严管场外配资大型券商已开始使用​,0.999997428,0.999746396,0.999871912
05月06日14:36,Mark_,微博普通,指数低开3%，就是超预期的低开，下跌调整阶段遇到trumpTwitter加征关税大利空，缓跌变急跌，今天这一波杀跌释放了不少恐慌，大盘最多下探-6.5%左右，创业板最多下探-8%以上，盘中一度千股跌停，3000家个股跌幅5%以上，市场情绪达到了冰点！午后尾盘有资金维护指数，指数小幅勾头，但无法聚集人气，无济于事，从开盘就给大家提示多看少动，若开盘介入，指数都下探了3-4%，很多个股就是5%以上的浮亏，紧跟荣博思路的朋友们，保持好心态，目前连续8个交易日，大盘跌幅12%左右，已经严重超跌，未来必然会有一波超跌反弹机会让大家回血，可一起把握，当下修复还需时间，暂不盲动，耐心等待！,1,0.999999936,0.999999968
05月06日14:35,股市财富张,微博个人,trump在Twitter上的胡言乱语是引进今日A股大跌的罪魁祸首，不知道为什么国内媒体在这件事情上集体失声。​,0.047404396,0.053717786,0.050561091
05月06日14:35,"徐尚德"" ",微博个人,trump发个Twitter，中国股市绿油油​,0.874553741,0.975533314,0.925043528
05月06日14:34,江湖剑客儿,微博普通,股民今日啥心情咱也不知道咱也不敢问咱也看不懂，百度可以搜到trumpTwitter，微博就和谐了，咱也不知道咱也不敢问，别被封号吧吃瓜群众​,0.054867987,0.044306669,0.049587328
05月06日14:34,"闻雨聆影""",微博普通,trump别再发Twitter了再发一条我这个月工资就没了​,0.387801551,0.008356718,0.198079134
05月06日14:34,某年某月突,微博会员,涨停哥午盘简评指数低开3%，就是超预期的低开，下跌调整阶段遇到trumpTwitter加征关税大利空，缓跌变急跌今天这一波杀跌释放了不少恐慌，大盘最多下探-6.5%左右，创业板最多下探-8%以上盘中一度千股跌停，3000家个股跌幅5%以上，市场情绪达到了冰点！午后尾盘有资金维护指数，指数小幅勾头，但无法聚集人气，无济于事从开盘就给大家提示多看少动，若开盘介入，指数都下探了3-4%，很多个股就是5%以上的浮亏紧跟我思路的朋友们，保持好心态，目前连续8个交易日，大盘跌幅12%左右，已经严重超跌未来必然会有一波超跌反弹机会让大家回血，可一起把握，当下修复还需时间，暂不盲动，耐心等待！上证指数sh000001,1,0.99999907,0.999999535
05月06日14:34,王先生69,微博普通,分析了三只同类的股票，仙坛股份002746，民和股份002234和益生股份002458.​,0.999735401,0.999888604,0.999812002
05月06日14:34,杜子藤_先,微博达人,trump，一个仅通过Twitter就可以做空股市的资本家​,0.178596999,0.81713741,0.497867204
05月06日14:34,A趋势-定,微博个人,趋势午盘简评指数低开3%，就是超预期的低开，下跌调整阶段遇到trumpTwitter加征关税大利空，缓跌变急跌今天这一波杀跌释放了不少恐慌，大盘最多下探-6.5%左右，创业板最多下探-8%以上盘中一度千股跌停，3000家个股跌幅5%以上，市场情绪达到了冰点！午后尾盘有资金维护指数，指数小幅勾头，但无法聚集人气，无济于事从开盘就给大家提示多看少动，若开盘介入，指数都下探了3-4%，很多个股就是5%以上的浮亏紧跟趋势思路的朋友们，保持好心态，目前连续8个交易日，大盘跌幅12%左右，已经严重超跌未来必然会有一波超跌反弹机会让大家回血，可一起把握，当下修复还需时间，暂不盲动，耐心等待！上证指数sh000001,1,0.99999967,0.999999835
05月06日14:34,"才女论股""",微博个人,指数低开3%，就是超预期的低开，下跌调整阶段遇到trumpTwitter加征关税大利空，缓跌变急跌今天这一波杀跌释放了不少恐慌，大盘最多下探-6.5%左右，创业板最多下探-8%以上盘中一度千股跌停，3000家个股跌幅5%以上，市场情绪达到了冰点！午后尾盘有资金维护指数，指数小幅勾头，但无法聚集人气，无济于事从开盘就给大家提示多看少动，若开盘介入，指数都下探了3-4%，很多个股就是5%以上的浮亏紧跟一哥思路的朋友们，保持好心态，目前连续8个交易日，大盘跌幅12%左右，已经严重超跌未来必然会有一波超跌反弹机会让大家回血，可一起把握，当下修复还需时间，暂不盲动，耐心等待！,1,0.999995369,0.999997684
05月06日14:33,宇宙黑洞5,微博普通,抱歉，此微博已被作者删除。查看帮助：,0.001051466,0.039997283,0.020524375
05月06日14:33,"我是于旭""",微博普通,trump一定会说，你再牛逼，也赶不上我一条Twitter2胶州·北关​,0.936345812,0.336901254,0.636623533
05月06日14:33,超短线狙击,微博个人,午盘简评指数低开3%，就是超预期的低开，下跌调整阶段遇到trumpTwitter加征关税大利空，缓跌变急跌今天这一波杀跌释放了不少恐慌，大盘最多下探-6.5%左右，创业板最多下探-8%以上盘中一度千股跌停，3000家个股跌幅5%以上，市场情绪达到了冰点！午后尾盘有资金维护指数，指数小幅勾头，但无法聚集人气，无济于事从开盘就给大家提示多看少动，若开盘介入，指数都下探了3-4%，很多个股就是5%以上的浮亏紧跟狙击者思路的朋友们，保持好心态，目前连续8个交易日，大盘跌幅12%左右，已经严重超跌未来必然会有一波超跌反弹机会让大家回血，可一起把握，当下修复还需时间，暂不盲动，耐心等待！,1,0.999999429,0.999999715
05月06日14:33,"炮哥论市""",微博个人,午盘简评指数低开3%，就是超预期的低开，下跌调整阶段遇到trumpTwitter加征关税大利空，缓跌变急跌今天这一波杀跌释放了不少恐慌，大盘最多下探-6.5%左右，创业板最多下探-8%以上盘中一度千股跌停，3000家个股跌幅5%以上，市场情绪达到了冰点！午后尾盘有资金维护指数，指数小幅勾头，但无法聚集人气，无济于事从开盘就给大家提示多看少动，若开盘介入，指数都下探了3-4%，很多个股就是5%以上的浮亏紧跟思路的朋友们，保持好心态，目前连续8个交易日，大盘跌幅12%左右，已经严重超跌未来必然会有一波超跌反弹机会让大家回血，可一起把握，当下修复还需时间，暂不盲动，耐心等待！,1,0.999999486,0.999999743
05月06日14:33,余自然91,微博普通,我有一种“利空”被夸大的感觉。中美贸易谈判，trump的“Twitter”，没有这么大的“利空”。​,0.999798393,0.864964264,0.932381328
05月06日14:32,天生丶好運,微博普通,trump一个TwitterA股蒸发两万亿两个中石油就这么没了要不还是说要当官呢​,0.00147037,0.003183705,0.002327037
05月06日14:31,"禾與樹"" ",微博达人,trump一条Twitter，让A股匡叽一下跌破3000点​,0.984607474,0.015403309,0.500005391
05月06日14:31,"凶萌动物""",微博达人,trump，一条Twitter就能做空中国股市，童话里的男人。​,0.990331522,0.997870598,0.99410106
05月06日14:30,秋名山车手,微博达人,央行降准在trumpTwitter面前连个屁都算不上。​,0.005256188,0.083428164,0.044342176
05月06日14:30,"政知事"" ",微博个人,trump深谙极限施压和Twitter治国的艺术，一方面用Twitter代替了发言人，让人防不胜防；另一方面，极限施压充满了我是老大我怕谁的“理直气壮”。不过，习惯了安逸的中国股民怎么也想不到突然的半夜鸡叫。今天的股市就是被突然惊醒了的人的自然反应，现在唯一需要观察的就是官方态度，如果8号去就有的看，如果不去，梦回18年便是一夜间！股市,0.578785219,0.984524888,0.781655053
05月06日14:30,resz帅,微博会员,//@punpun---:政府做那么多东西扶持创业板，结果都不及trump在Twitter上发的一句话,0.048596014,0.795698056,0.422147035
05月06日14:30,"同花顺"" ",微博官方,trump2019年5月6日的Twitter，让我想起了1999年5月8日。20年时间，美国人的德性没什么变化。中国人，应该更多思考，更多奋进。​,0.999272883,0.993958826,0.996615854
05月06日14:30,"扬韬"" s",微博个人,trump在Twitter称：“在过去的10个月里，中国为500亿美元的高技术产品偿付25%的关税给美国，另外2000亿美元的其他产品偿付10%的关税。这些关税部分促成了我们的良好的经济成果。从星期五开始，10%的关税将提升为25%。中国出口到美国的另外3250亿美元商品还没有被征税，但将很快开征，税率为25%。偿付给美国的关税对产品成本没有多少影响，大部分为中国承担。跟中国的贸易交易正在进行，但进展太迟缓，他们试图重新谈判。不行！”2厦门,0.999999841,0.679687338,0.83984359
05月06日14:29,"行者渐"" ",微博达人,今天虽然立夏，股市咋暖还寒。trump的Twitter就这么厉害？宋·李清照《声声慢》词：“寻寻觅觅，冷冷清清，凄凄惨惨戚戚。乍暖还寒时候，最难将息。”​,0.997551947,0.999985359,0.998768653
05月06日14:28,Jenny,微博普通,美总统trump谴责“通俄门”调查巨额花费，称穆勒不应在国会作证翻译：JENNYPO,0.778076288,0.01399242,0.396034354
05月06日14:27,英语同路人,微博个人,美国总统trump5月6日Twitter发文，将于本周五对2000亿美元中国出口至美国的加税税率自10%提高到25%，余下的3250亿美元加征25%也将很快推出。受此影响，人民币可能贬值，中美贸易谈判达成协议的可能性降低。​,1,0.990006694,0.995003347
05月06日14:27,"千眼观市""",微博个人,中国的股市已经不用看经济数据了，完全看股指期货的走势就行。什么政策什么经济数据向好都不管用，还有另一个看trump的Twitter，人家有脾气咱们就得受着，忍气吞声无法改变。说是不服，但是重来都没有拿出不服的能力，没有实力无法解决问题。只能跪了​,0.107506224,0.1013021,0.104404162
05月06日14:27,快乐投资人,微博普通,君子不立危墙，突发情况，必须果断决策！当断不断，反受其害，超级蓝筹高高在上，超级蓝筹可以融券做空赚钱，股指期货可以做空赚钱，这才是trumpTwitter的后续效应，只要判断还要跌，止损甚至割肉也是没有办法的办法，留住青山才能卷土重来。。。​,7.47E-06,0.930220549,0.465114011
05月06日14:26,"新疆何淼""",微博个人,股市暴跌，还以为是牛市的股民遭遇千股跌停。难道真的是因为trump的一条贸易战Twitter？我看未必，股市只有它自身运行的特点。2新疆维吾尔自治区·巴音郭楞蒙古自治州​,0.10002938,0.999834861,0.549932121
05月06日14:26,奔跑的蜗牛,微博普通,trump一则Twitter，今天A股哀鸿遍野，前一段还是歌舞升平，繁华落尽，人生真的充满了黑天鹅。，不知下一站在何方？​,0.133568105,0.99765454,0.565611323
05月06日14:26,"暖鸭先知""",微博会员,满仓的同学们只能期待trump今晚宣布Twitter账号被盗了​,0.814626392,0.132069837,0.473348115
05月06日14:26,塑型的Bo,微博普通,我发表了头条文章:《灭霸trump，最强核按钮，一条Twitter蒸发A股数万亿》O灭霸trump，最强核按钮，一条Twitter蒸发A股数万亿​,0.980826242,0.013879682,0.497352962
05月06日14:25,猪多多不一,微博普通,奇葩！trump的一篇Twitter（抱怨谈判缓慢以及将对华2000亿美元商品税率从10%调高到25%等内容），将五一休假结束后，交易第一天的A股干趴下了！暴跌暴跌暴跌！！！以后谁还敢投资A股​,0.999089625,0.228854532,0.613972078
05月06日14:24,CoCo小,微博会员,trump的一条Twitter，竟然会让中国股市暴跌？全民炒房还能维持多久​,0.953814254,0.809378893,0.881596574
05月06日14:24,王先森要好,微博普通,今天trump一句话，a股暴跌六个点，是这个原因么，是也不是，嘴遁没这么牛逼。大盘涨了900点，早就需要回调了，最近行情这么好，没有合适的利空砸盘出货，主力很苦恼，大金毛发的Twitter发的真及时，主力借题发挥。下一步，踏空资金进场，开始第二轮收割​,0.991150033,0.976947005,0.984048519
05月06日14:23,武威汉唐金,微博普通,trump总统通过Twitter发出的信息说：“在过去的10个月里，中国为500亿美元的高技术产品偿付25%的关税给美国，另外2000亿美元的其他产品偿付10%的关税。这些关税部分促成了我们的良好的经济成果。从星期五开始，10%的关税将提升为25%。中国出口到美国的另外3250亿美元商品还没有被征税，但将很快开征，税率为25%。偿付给美国的关税对产品成本没有多少影响，大部分为中国承担。跟中国的贸易交易正在进行，但进展太迟缓，他们试图重新谈判。不行！”,0.999959614,0.127647998,0.563803806
05月06日14:22,黄金原油期,微博会员,国际黄金每一次的中国假期，国外总会在收假后给我们一个猝不及防的惊喜，昨天的嘴炮trump半夜一个Twitter就给市场来了个冷不防，导致今天的市场开盘就走不寻常路线。但是我们始终要坚信市场永远是对的，当市场发生改变的时候我们的操作思路也要跟着改变美元指数大小非农今日黄金走势分析黄金原油期货分析金融投资理财外汇黄金期货原油美元指数恒生指数今日看盘黄金喊单​​​​,1,1,1
05月06日14:21,涅浦顿供应,微博官方,trump一记响指，A股千股跌停，市值损失万亿级别！史上最强的核按钮！​,0.008163163,0.121325322,0.064744242
05月06日14:21,"古明"" s",微博个人,有人问为什么没有抄底资金、也没有护盘动作；其实监管层和GJD现在也是一脸无奈和迷茫！没人能摸得准川普想说什么、做什么！等对策想出来，股指或许跌破2800点了！trump一觉醒来（现在他们是凌晨）肯定特别有自豪感；既然效果这么好，哪天看A股起来之后又会来捣乱，一个Twitter就能搅的天翻地覆！​​​​,0.081900342,0.727346294,0.404623318
05月06日14:20,"易名中国""",微博官方,"trump，全球唯一一位能用推文做空股市的资本家。trump总统星期天在Twitter上发文说：““在过去的10个月里，中国为500亿美元的高技术产品向美国支付25%的关税，还要为其它2000亿美元的产品支付10%的关税。这些关税部分促成了我们的良好的经济成果。从星期五开始，10%的关税将升至25%。中国出口到美国的另外3250亿美元商品没有被加征关税，但将很快开征，税率为25%。向美国支付关税对产品成本没有多少影响，大部分由中国承担。跟中国的贸易谈判正在进行中，但进展太迟缓，他们试图重新谈判。不行！”trump总统的加税推文发出后，世界上已经进入星期一的时区的股市暴跌。中国股市的跌幅一度超过4%。美国股票期货跌幅将近2%。不包括日本的亚太股市指数MSCI下跌了1.6%，澳大利亚股市下滑1.2%。中国人民币的汇率出现今年1月10号以来的最大跌幅，但稍后略有回升。你看股市这个回落，像不像15,16年大户一句话就能拉盘砸盘的情景。如果股市让你伤透了心，欢迎你到域名市场看看。种一棵树最好的时间是十年前，其次是现在。戳它了解域名：",1,0.999999894,0.999999947
05月06日14:20,永远的MA,微博普通,trump真是个人才一条Twitter就把股市灭了比灭霸还厉害我怕马上连拉面都吃不起了​,0.991757543,0.115454644,0.553606094
05月06日14:20,抱着星星去,微博普通,我的妈哎trump你发什么Twitter啊！我要没收你手机！​,0.081671144,0.026800163,0.054235653
05月06日14:19,"浪子股侠""",微博个人,有人问为什么没有抄底资金、也没有护盘动作；其实监管层和GJD现在也是一脸无奈和迷茫！没人能摸得准川普想说什么、做什么！等对策想出来，股指或许跌破2800点了！trump一觉醒来（现在他们是凌晨）肯定特别有自豪感；既然效果这么好，哪天看A股起来之后又会来捣乱，一个Twitter就能搅的天翻地覆！​,0.015526412,0.727346294,0.371436353
05月06日14:19,Boris,微博普通,灭霸一个响指灭了一半的人trump一条Twitter灭了一半的钱2北京·清华大学本部​,0.849294204,0.001760414,0.425527309
05月06日14:19,昆仑-飞鸿,微博普通,再一次证明邪恶轴心论，Twitter“治世界”​,0.946263494,0.951552473,0.948907984
05月06日14:18,"一起吸溜""",微博会员,trumpTwitter响指炸灭中国A股​,0.06783363,0.120826626,0.094330128
05月06日14:18,"凱利美學""",微博会员,股市八百多只股跌停啊啊啊啊啊啊啊trump一条Twitter祖国母亲加油啊​,0.76250933,0.999921756,0.881215543
05月06日14:18,"缠论云果""",微博会员,一条非官方的Twitter就能如此，中国资本市场脆弱的不堪一击！灭霸-trump​,0.960846936,0.790441124,0.87564403
05月06日14:18,wlxfx,微博普通,trump在Twitter称：“在过去的10个月里，中国为500亿美元的高技术产品偿付25%的关税给美国，另外2000亿美元的其他产品偿付10%的关税。这些关税部分促成了我们的良好的经济成果。从星期五开始，10%的关税将提升为25%。中国出口到美国的另外3250亿美元商品还没有被征税，但将很快开征，税率为25%。偿付给美国的关税对产品成本没有多少影响，大部分为中国承担。跟中国的贸易交易正在进行，但进展太迟缓，他们试图重新谈判。不行！”川普就是A股灭霸,0.999999919,0.988218356,0.994109138
05月06日14:18,yents,微博普通,trumptrumpTwitter股市暴跌股市中国股市就是吸食孩子能量的父母，任其宰割又难以离弃。​,0.811294321,0.999987844,0.905641082
05月06日14:17,"不用喂"" ",微博普通,"杂记2019年5月6日，五一小长假后开市的第一天，历史性的一天。因为trump的一个Twitter我大A上证指数暴跌7个点，马上奔跌停了。炒股以来看过最凶残的一天！官媒目前为止一个字都没发布,,厉害​",0.999716429,0.00012114,0.499918784
05月06日14:17,"老陈文摘""",微博会员,trump在Twitter称：“在过去的10个月里，中国为500亿美元的高技术产品偿付25%的关税给美国，另外2000亿美元的其他产品偿付10%的关税。这些关税部分促成了我们的良好的经济成果。从星期五开始，10%的关税将提升为25%。中国出口到美国的另外3250亿美元商品还没有被征税，但将很快开征，税率为25%。偿付给美国的关税对产品成本没有多少影响，大部分为中国承担。跟中国的贸易交易正在进行，但进展太迟缓，他们试图重新谈判。不行！”,0.999999279,0.669517488,0.834758383
05月06日14:17,赵---辉,微博普通,1.中国央行今天进行了200亿逆回购操作，当天净投放200亿，上海银行间短期利率回落，银行间月内资金流动性紧张目前已经完全消除；​​​​2.中国人民银行决定从2019年5月15日开始，对聚焦当地、服务县域的中小银行，实行较低的优惠存款准备金率，释放长期资金约2800亿元。​​​​3.4月30日至5月1日第十轮中美经贸高级别磋商在京举行。4.美国总统trump于5月5日发布Twitter称，从下星期五开始，美国对中国2000亿美元的商品关税将从目前的10%增至25%，主要因进展太迟缓。​​​​5.trump：重启QE不够，美联储应降息100个基点。鲍威尔称不太可能降息，​​​​6.沙特：全球减产协议或将延长至2019年底。7.据了解，4月份轮胎替换市场需求表现不佳；8.节前海关严查混合胶进口，评论称，将抑制进口量、促进库存消化，对国产胶利多，另外也有评论称，此次严查主要涉及用于制品的3,1,2.13E-10,0.5
05月06日14:17,独立团二营,微博会员,trump一条Twitter就能使中国股市千股跌停，丢人不？这是在打谁的脸，是哪个王八蛋放开的股指期货内外勾结做空中国股市！​,0.000221374,0.99914744,0.499684407
